date,state,energy_met_mu,lag_1,lag_7,roll_7,dow,day_name,month,year,is_weekend,t,holiday_name,is_holiday,temp_max_c,temp_min_c,rain_mm
2015-09-03,Karnataka,157.9,159.0,155.1,159.21428571428572,3,Thursday,9,2015,0,885,,0,28.3,19.4,0.3
2015-09-04,Karnataka,,157.9,161.9,159.6142857142857,4,Friday,9,2015,0,886,,0,28.8,20.2,25.7
2015-09-05,Karnataka,,,160.2,,5,Saturday,9,2015,1,887,Janmashtami (Vaishnava),1,27.9,20.2,8.3
2015-09-06,Karnataka,137.3,,153.7,,6,Sunday,9,2015,1,888,,0,27.7,19.7,6.9
2015-09-07,Karnataka,132.9,137.3,161.5,,0,Monday,9,2015,0,889,,0,25.7,20.1,23.0
2015-09-08,Karnataka,132.9,132.9,163.1,,1,Tuesday,9,2015,0,890,,0,24.7,18.8,3.9
2015-09-09,Karnataka,128.0,132.9,159.0,,2,Wednesday,9,2015,0,891,,0,25.9,18.9,3.7
2015-09-10,Karnataka,130.6,128.0,157.9,,3,Thursday,9,2015,0,892,,0,25.8,18.8,0.3
2015-09-11,Karnataka,133.0,130.6,,,4,Friday,9,2015,0,893,,0,26.4,18.8,0.0
2015-09-12,Karnataka,140.6,133.0,,,5,Saturday,9,2015,1,894,,0,27.3,18.3,0.0
2015-09-13,Karnataka,141.4,140.6,137.3,133.61428571428573,6,Sunday,9,2015,1,895,,0,27.0,17.8,0.0
2015-09-14,Karnataka,151.9,141.4,132.9,134.2,0,Monday,9,2015,0,896,,0,26.0,19.3,0.5
2015-09-15,Karnataka,155.2,151.9,132.9,136.9142857142857,1,Tuesday,9,2015,0,897,,0,25.0,19.6,0.6
2015-09-16,Karnataka,159.0,155.2,128.0,140.1,2,Wednesday,9,2015,0,898,,0,25.8,20.3,2.6
2015-09-17,Karnataka,148.2,159.0,130.6,144.52857142857144,3,Thursday,9,2015,0,899,,0,27.3,19.8,0.0
2015-09-18,Karnataka,149.6,148.2,133.0,147.04285714285714,4,Friday,9,2015,0,900,,0,26.9,18.6,0.0
2015-09-19,Karnataka,154.0,149.6,140.6,149.41428571428574,5,Saturday,9,2015,1,901,,0,27.1,19.7,0.5
2015-09-20,Karnataka,146.7,154.0,141.4,151.32857142857142,6,Sunday,9,2015,1,902,,0,26.6,19.4,2.1
2015-09-21,Karnataka,154.0,146.7,151.9,152.08571428571426,0,Monday,9,2015,0,903,,0,27.0,18.4,0.0
2015-09-22,Karnataka,,154.0,155.2,152.3857142857143,1,Tuesday,9,2015,0,904,,0,28.4,17.4,0.0
2015-09-23,Karnataka,153.2,,159.0,,2,Wednesday,9,2015,0,905,,0,28.3,17.8,0.0
2015-09-24,Karnataka,153.4,153.2,148.2,,3,Thursday,9,2015,0,906,,0,28.9,20.4,13.3
2015-09-25,Karnataka,152.1,153.4,149.6,,4,Friday,9,2015,0,907,Id-ul-Zuha (Bakrid),1,28.2,19.0,15.6
2015-09-26,Karnataka,142.9,152.1,154.0,,5,Saturday,9,2015,1,908,,0,26.8,19.6,6.1
2015-09-27,Karnataka,140.0,142.9,146.7,,6,Sunday,9,2015,1,909,,0,27.7,19.1,14.2
2015-09-28,Karnataka,144.2,140.0,154.0,,0,Monday,9,2015,0,910,,0,27.2,19.7,3.1
2015-09-29,Karnataka,150.5,144.2,,,1,Tuesday,9,2015,0,911,,0,26.6,18.7,1.3
2015-09-30,Karnataka,147.7,150.5,153.2,148.04285714285714,2,Wednesday,9,2015,0,912,,0,26.3,19.9,4.9
2015-10-01,Karnataka,150.5,147.7,153.4,147.25714285714284,3,Thursday,10,2015,0,913,,0,26.5,19.2,3.9
2015-10-02,Karnataka,141.0,150.5,152.1,146.84285714285716,4,Friday,10,2015,0,914,Mahatma Gandhi's Jayanti,1,27.0,20.2,0.8
2015-10-03,Karnataka,144.2,141.0,142.9,145.25714285714284,5,Saturday,10,2015,1,915,,0,26.5,19.3,0.0
2015-10-04,Karnataka,130.1,144.2,140.0,145.44285714285715,6,Sunday,10,2015,1,916,,0,26.4,20.6,22.8
2015-10-05,Karnataka,129.3,130.1,144.2,144.02857142857144,0,Monday,10,2015,0,917,,0,25.8,19.6,12.4
2015-10-06,Karnataka,134.6,129.3,150.5,141.9,1,Tuesday,10,2015,0,918,,0,26.6,19.4,6.2
2015-10-07,Karnataka,134.4,134.6,147.7,139.62857142857143,2,Wednesday,10,2015,0,919,,0,27.2,20.0,0.0
2015-10-08,Karnataka,139.8,134.4,150.5,137.72857142857143,3,Thursday,10,2015,0,920,,0,26.7,19.1,0.6
2015-10-09,Karnataka,142.7,139.8,141.0,136.20000000000002,4,Friday,10,2015,0,921,,0,26.2,19.5,4.3
2015-10-10,Karnataka,143.1,142.7,144.2,136.44285714285715,5,Saturday,10,2015,1,922,,0,27.1,19.4,4.8
2015-10-11,Karnataka,136.7,143.1,130.1,136.28571428571428,6,Sunday,10,2015,1,923,,0,26.7,19.5,9.1
2015-10-12,Karnataka,140.1,136.7,129.3,137.22857142857143,0,Monday,10,2015,0,924,,0,27.6,19.8,1.9
2015-10-13,Karnataka,146.5,140.1,134.6,138.77142857142857,1,Tuesday,10,2015,0,925,,0,28.1,18.3,0.0
2015-10-14,Karnataka,152.0,146.5,134.4,140.47142857142856,2,Wednesday,10,2015,0,926,,0,27.9,16.3,0.0
2015-10-15,Karnataka,149.8,152.0,139.8,142.9857142857143,3,Thursday,10,2015,0,927,,0,28.3,16.0,0.0
2015-10-16,Karnataka,149.2,149.8,142.7,144.41428571428568,4,Friday,10,2015,0,928,,0,28.2,17.7,0.0
2015-10-17,Karnataka,149.5,149.2,143.1,145.34285714285713,5,Saturday,10,2015,1,929,,0,28.1,17.7,0.0
2015-10-18,Karnataka,144.6,149.5,136.7,146.25714285714284,6,Sunday,10,2015,1,930,,0,27.9,18.6,0.0
2015-10-19,Karnataka,155.7,144.6,140.1,147.3857142857143,0,Monday,10,2015,0,931,,0,28.9,19.0,0.0
2015-10-20,Karnataka,162.4,155.7,146.5,149.6142857142857,1,Tuesday,10,2015,0,932,,0,28.4,19.9,0.0
2015-10-21,Karnataka,167.1,162.4,152.0,151.8857142857143,2,Wednesday,10,2015,0,933,,0,28.7,18.5,0.0
2015-10-22,Karnataka,163.6,167.1,149.8,154.04285714285714,3,Thursday,10,2015,0,934,Dussehra,1,29.0,17.0,0.0
2015-10-23,Karnataka,159.4,163.6,149.2,156.0142857142857,4,Friday,10,2015,0,935,,0,28.5,16.1,0.0
2015-10-24,Karnataka,162.4,159.4,149.5,157.47142857142856,5,Saturday,10,2015,1,936,Muharram,1,28.6,17.6,0.0
2015-10-25,Karnataka,163.3,162.4,144.6,159.31428571428572,6,Sunday,10,2015,1,937,,0,28.1,15.0,0.0
2015-10-26,Karnataka,167.4,163.3,155.7,161.9857142857143,0,Monday,10,2015,0,938,,0,26.9,17.9,0.0
2015-10-27,Karnataka,171.9,167.4,162.4,163.65714285714287,1,Tuesday,10,2015,0,939,,0,27.4,17.8,0.0
2015-10-28,Karnataka,166.2,171.9,167.1,165.0142857142857,2,Wednesday,10,2015,0,940,,0,27.9,18.8,0.1
2015-10-29,Karnataka,,166.2,163.6,164.8857142857143,3,Thursday,10,2015,0,941,,0,28.3,19.8,0.0
2015-10-30,Karnataka,165.8,,159.4,,4,Friday,10,2015,0,942,,0,28.6,19.1,0.0
2015-10-31,Karnataka,165.5,165.8,162.4,,5,Saturday,10,2015,1,943,,0,27.6,19.5,0.6
2015-11-01,Karnataka,164.6,165.5,163.3,,6,Sunday,11,2015,1,944,Karnataka Rajyotsava,1,26.0,19.9,18.0
2015-11-02,Karnataka,165.2,164.6,167.4,,0,Monday,11,2015,0,945,,0,24.9,19.9,9.7
2015-11-03,Karnataka,155.6,165.2,171.9,,1,Tuesday,11,2015,0,946,,0,26.4,19.6,16.3
2015-11-04,Karnataka,153.8,155.6,166.2,,2,Wednesday,11,2015,0,947,,0,26.2,19.4,22.6
2015-11-05,Karnataka,157.5,153.8,,,3,Thursday,11,2015,0,948,,0,26.3,18.2,0.0
2015-11-06,Karnataka,159.8,157.5,165.8,161.14285714285714,4,Friday,11,2015,0,949,,0,27.0,17.2,0.0
2015-11-07,Karnataka,159.5,159.8,165.5,160.28571428571428,5,Saturday,11,2015,1,950,,0,26.8,19.0,0.0
2015-11-08,Karnataka,155.9,159.5,164.6,159.42857142857142,6,Sunday,11,2015,1,951,,0,26.3,18.5,0.0
2015-11-09,Karnataka,163.0,155.9,165.2,158.18571428571428,0,Monday,11,2015,0,952,,0,20.9,18.0,32.0
2015-11-10,Karnataka,154.5,163.0,155.6,157.87142857142857,1,Tuesday,11,2015,0,953,,0,20.8,17.0,9.9
2015-11-11,Karnataka,152.7,154.5,153.8,157.71428571428572,2,Wednesday,11,2015,0,954,Diwali (Deepavali),1,22.8,18.7,4.7
2015-11-12,Karnataka,147.8,152.7,157.5,157.55714285714288,3,Thursday,11,2015,0,955,,0,26.0,19.5,5.9
2015-11-13,Karnataka,151.6,147.8,159.8,156.17142857142858,4,Friday,11,2015,0,956,,0,24.8,18.5,5.3
2015-11-14,Karnataka,154.9,151.6,159.5,155.0,5,Saturday,11,2015,1,957,,0,24.3,17.1,0.0
2015-11-15,Karnataka,153.1,154.9,155.9,154.34285714285716,6,Sunday,11,2015,1,958,,0,22.0,16.7,24.4
2015-11-16,Karnataka,154.8,153.1,163.0,153.94285714285712,0,Monday,11,2015,0,959,,0,18.3,16.5,126.6
2015-11-17,Karnataka,157.4,154.8,154.5,152.77142857142857,1,Tuesday,11,2015,0,960,,0,20.1,17.1,17.6
2015-11-18,Karnataka,162.0,157.4,152.7,153.18571428571428,2,Wednesday,11,2015,0,961,,0,22.4,18.0,1.1
2015-11-19,Karnataka,158.4,162.0,147.8,154.51428571428573,3,Thursday,11,2015,0,962,,0,23.6,18.9,13.8
2015-11-20,Karnataka,155.6,158.4,151.6,156.02857142857144,4,Friday,11,2015,0,963,,0,24.8,19.3,4.3
2015-11-21,Karnataka,153.1,155.6,154.9,156.6,5,Saturday,11,2015,1,964,,0,25.2,19.1,2.3
2015-11-22,Karnataka,145.6,153.1,153.1,156.34285714285716,6,Sunday,11,2015,1,965,,0,24.1,19.8,4.1
2015-11-23,Karnataka,150.6,145.6,154.8,155.27142857142857,0,Monday,11,2015,0,966,,0,23.8,19.4,14.5
2015-11-24,Karnataka,152.6,150.6,157.4,154.67142857142858,1,Tuesday,11,2015,0,967,,0,25.5,18.5,3.7
2015-11-25,Karnataka,154.8,152.6,162.0,153.9857142857143,2,Wednesday,11,2015,0,968,Guru Nanak's Jayanti,1,25.4,16.7,0.0
2015-11-26,Karnataka,157.8,154.8,158.4,152.95714285714286,3,Thursday,11,2015,0,969,,0,25.7,14.9,0.0
2015-11-27,Karnataka,155.8,157.8,155.6,152.87142857142857,4,Friday,11,2015,0,970,,0,26.6,17.2,0.0
2015-11-28,Karnataka,158.1,155.8,153.1,152.9,5,Saturday,11,2015,1,971,,0,25.9,14.7,0.0
2015-11-29,Karnataka,154.4,158.1,145.6,153.6142857142857,6,Sunday,11,2015,1,972,,0,23.7,17.5,4.0
2015-11-30,Karnataka,152.8,154.4,150.6,154.87142857142857,0,Monday,11,2015,0,973,,0,24.6,19.0,14.5
2015-12-01,Karnataka,152.0,152.8,152.6,155.1857142857143,1,Tuesday,12,2015,0,974,,0,23.2,19.4,4.8
2015-12-02,Karnataka,154.0,152.0,154.8,155.1,2,Wednesday,12,2015,0,975,,0,21.2,18.8,19.1
2015-12-03,Karnataka,156.7,154.0,157.8,154.9857142857143,3,Thursday,12,2015,0,976,,0,23.1,18.4,9.9
2015-12-04,Karnataka,158.7,156.7,155.8,154.82857142857142,4,Friday,12,2015,0,977,,0,25.3,16.8,0.0
2015-12-05,Karnataka,162.0,158.7,158.1,155.24285714285716,5,Saturday,12,2015,1,978,,0,24.7,17.0,0.0
2015-12-06,Karnataka,155.7,162.0,154.4,155.8,6,Sunday,12,2015,1,979,,0,23.8,17.0,0.0
2015-12-07,Karnataka,161.1,155.7,152.8,155.98571428571427,0,Monday,12,2015,0,980,,0,25.1,16.7,0.0
2015-12-08,Karnataka,163.9,161.1,152.0,157.17142857142858,1,Tuesday,12,2015,0,981,,0,24.2,16.0,0.0
2015-12-09,Karnataka,165.0,163.9,154.0,158.87142857142857,2,Wednesday,12,2015,0,982,,0,24.7,16.4,0.0
2015-12-10,Karnataka,167.3,165.0,156.7,160.44285714285712,3,Thursday,12,2015,0,983,,0,25.4,19.5,1.2
2015-12-11,Karnataka,165.2,167.3,158.7,161.95714285714286,4,Friday,12,2015,0,984,,0,25.2,19.0,0.0
2015-12-12,Karnataka,159.6,165.2,162.0,162.8857142857143,5,Saturday,12,2015,1,985,,0,24.9,17.5,0.3
2015-12-13,Karnataka,165.5,159.6,155.7,162.54285714285714,6,Sunday,12,2015,1,986,,0,26.6,16.7,0.0
2015-12-14,Karnataka,171.4,165.5,161.1,163.94285714285712,0,Monday,12,2015,0,987,,0,26.8,17.7,3.7
2015-12-15,Karnataka,170.1,171.4,163.9,165.41428571428574,1,Tuesday,12,2015,0,988,,0,26.7,18.6,0.0
2015-12-16,Karnataka,168.3,170.1,165.0,166.29999999999998,2,Wednesday,12,2015,0,989,,0,26.8,16.9,0.0
2015-12-17,Karnataka,169.1,168.3,167.3,166.77142857142857,3,Thursday,12,2015,0,990,,0,25.6,15.2,0.0
2015-12-18,Karnataka,171.8,169.1,165.2,167.02857142857144,4,Friday,12,2015,0,991,,0,26.3,14.6,0.0
2015-12-19,Karnataka,171.8,171.8,159.6,167.97142857142856,5,Saturday,12,2015,1,992,,0,25.9,18.1,0.0
2015-12-20,Karnataka,166.7,171.8,165.5,169.71428571428572,6,Sunday,12,2015,1,993,,0,25.9,17.4,0.0
2015-12-21,Karnataka,173.9,166.7,171.4,169.8857142857143,0,Monday,12,2015,0,994,,0,26.3,16.8,0.0
2015-12-22,Karnataka,173.4,173.9,170.1,170.24285714285716,1,Tuesday,12,2015,0,995,,0,26.8,14.5,0.0
2015-12-23,Karnataka,171.0,173.4,168.3,170.71428571428572,2,Wednesday,12,2015,0,996,,0,25.6,15.6,0.0
2015-12-24,Karnataka,172.1,171.0,169.1,171.09999999999997,3,Thursday,12,2015,0,997,Milad-un-Nabi,1,26.4,13.5,0.0
2015-12-25,Karnataka,170.4,172.1,171.8,171.52857142857144,4,Friday,12,2015,0,998,Christmas,1,25.7,15.7,0.0
2015-12-26,Karnataka,171.7,170.4,171.8,171.32857142857142,5,Saturday,12,2015,1,999,,0,25.4,16.4,0.0
2015-12-27,Karnataka,174.1,171.7,166.7,171.31428571428572,6,Sunday,12,2015,1,1000,,0,25.7,16.0,0.0
2015-12-28,Karnataka,175.3,174.1,173.9,172.37142857142857,0,Monday,12,2015,0,1001,,0,25.8,15.7,0.0
2015-12-29,Karnataka,175.0,175.3,173.4,172.57142857142858,1,Tuesday,12,2015,0,1002,,0,26.6,13.6,0.0
2015-12-30,Karnataka,177.7,175.0,171.0,172.8,2,Wednesday,12,2015,0,1003,,0,26.8,12.6,0.0
2015-12-31,Karnataka,181.2,177.7,172.1,173.7571428571429,3,Thursday,12,2015,0,1004,,0,26.6,13.0,0.0
2016-01-01,Karnataka,174.7,181.2,170.4,175.05714285714285,4,Friday,1,2016,0,1005,,0,25.6,13.6,0.0
2016-01-02,Karnataka,179.7,174.7,171.7,175.67142857142858,5,Saturday,1,2016,1,1006,,0,26.1,12.9,0.0
2016-01-03,Karnataka,173.6,179.7,174.1,176.81428571428572,6,Sunday,1,2016,1,1007,,0,26.5,11.9,0.0
2016-01-04,Karnataka,182.4,173.6,175.3,176.7428571428571,0,Monday,1,2016,0,1008,,0,26.3,11.8,0.0
2016-01-05,Karnataka,182.5,182.4,175.0,177.75714285714284,1,Tuesday,1,2016,0,1009,,0,25.8,12.3,0.0
2016-01-06,Karnataka,184.9,182.5,177.7,178.82857142857142,2,Wednesday,1,2016,0,1010,,0,26.3,13.3,0.0
2016-01-07,Karnataka,185.1,184.9,181.2,179.85714285714283,3,Thursday,1,2016,0,1011,,0,26.1,14.7,0.0
2016-01-08,Karnataka,183.0,185.1,174.7,180.41428571428574,4,Friday,1,2016,0,1012,,0,26.2,14.5,0.0
2016-01-09,Karnataka,184.4,183.0,179.7,181.6,5,Saturday,1,2016,1,1013,,0,26.3,13.7,0.0
2016-01-10,Karnataka,176.8,184.4,173.6,182.27142857142854,6,Sunday,1,2016,1,1014,,0,26.2,13.1,0.0
2016-01-11,Karnataka,183.5,176.8,182.4,182.72857142857146,0,Monday,1,2016,0,1015,,0,25.9,12.9,0.0
2016-01-12,Karnataka,182.5,183.5,182.5,182.8857142857143,1,Tuesday,1,2016,0,1016,,0,26.6,13.2,0.0
2016-01-13,Karnataka,186.6,182.5,184.9,182.8857142857143,2,Wednesday,1,2016,0,1017,,0,26.0,13.7,0.0
2016-01-14,Karnataka,186.0,186.6,185.1,183.12857142857143,3,Thursday,1,2016,0,1018,,0,26.7,13.8,0.0
2016-01-15,Karnataka,180.4,186.0,183.0,183.25714285714284,4,Friday,1,2016,0,1019,,0,26.1,13.7,0.0
2016-01-16,Karnataka,183.3,180.4,184.4,182.8857142857143,5,Saturday,1,2016,1,1020,,0,26.1,13.8,0.0
2016-01-17,Karnataka,182.3,183.3,176.8,182.72857142857146,6,Sunday,1,2016,1,1021,,0,26.0,14.5,0.0
2016-01-18,Karnataka,187.6,182.3,183.5,183.5142857142857,0,Monday,1,2016,0,1022,,0,25.9,15.0,0.0
2016-01-19,Karnataka,181.8,187.6,182.5,184.09999999999997,1,Tuesday,1,2016,0,1023,,0,24.5,17.1,0.0
2016-01-20,Karnataka,175.4,181.8,186.6,184.0,2,Wednesday,1,2016,0,1024,,0,23.5,18.8,0.6
2016-01-21,Karnataka,177.0,175.4,186.0,182.4,3,Thursday,1,2016,0,1025,,0,25.4,18.3,1.2
2016-01-22,Karnataka,180.2,177.0,180.4,181.1142857142857,4,Friday,1,2016,0,1026,,0,26.0,18.5,0.6
2016-01-23,Karnataka,179.8,180.2,183.3,181.08571428571426,5,Saturday,1,2016,1,1027,,0,25.2,18.2,0.1
2016-01-24,Karnataka,177.3,179.8,182.3,180.58571428571426,6,Sunday,1,2016,1,1028,,0,25.3,18.2,0.0
2016-01-25,Karnataka,187.2,177.3,187.6,179.8714285714286,0,Monday,1,2016,0,1029,,0,27.3,18.7,0.0
2016-01-26,Karnataka,178.4,187.2,181.8,179.8142857142857,1,Tuesday,1,2016,0,1030,Republic Day,1,27.5,17.9,0.0
2016-01-27,Karnataka,189.6,178.4,175.4,179.32857142857142,2,Wednesday,1,2016,0,1031,,0,28.4,17.4,0.0
2016-01-28,Karnataka,191.2,189.6,177.0,181.35714285714286,3,Thursday,1,2016,0,1032,,0,29.2,16.5,0.0
2016-01-29,Karnataka,194.0,191.2,180.2,183.3857142857143,4,Friday,1,2016,0,1033,,0,28.8,15.8,0.0
2016-01-30,Karnataka,193.0,194.0,179.8,185.35714285714286,5,Saturday,1,2016,1,1034,,0,28.2,14.6,0.0
2016-01-31,Karnataka,184.2,193.0,177.3,187.24285714285716,6,Sunday,1,2016,1,1035,,0,29.0,14.5,0.0
2016-02-01,Karnataka,191.8,184.2,187.2,188.22857142857143,0,Monday,2,2016,0,1036,,0,29.6,12.7,0.0
2016-02-02,Karnataka,194.3,191.8,178.4,188.8857142857143,1,Tuesday,2,2016,0,1037,,0,30.1,12.4,0.0
2016-02-03,Karnataka,193.6,194.3,189.6,191.15714285714284,2,Wednesday,2,2016,0,1038,,0,29.7,12.9,0.0
2016-02-04,Karnataka,196.2,193.6,191.2,191.72857142857146,3,Thursday,2,2016,0,1039,,0,29.3,15.3,0.0
2016-02-05,Karnataka,194.5,196.2,194.0,192.44285714285712,4,Friday,2,2016,0,1040,,0,27.9,14.6,0.0
2016-02-06,Karnataka,192.1,194.5,193.0,192.5142857142857,5,Saturday,2,2016,1,1041,,0,28.5,15.4,0.0
2016-02-07,Karnataka,188.7,192.1,184.2,192.3857142857143,6,Sunday,2,2016,1,1042,,0,29.5,16.3,0.0
2016-02-08,Karnataka,197.0,188.7,191.8,193.02857142857144,0,Monday,2,2016,0,1043,,0,29.9,18.1,0.0
2016-02-09,Karnataka,200.0,197.0,194.3,193.77142857142857,1,Tuesday,2,2016,0,1044,,0,29.9,17.4,0.0
2016-02-10,Karnataka,190.6,200.0,193.6,194.58571428571432,2,Wednesday,2,2016,0,1045,,0,29.8,16.7,0.0
2016-02-11,Karnataka,199.6,190.6,196.2,194.15714285714284,3,Thursday,2,2016,0,1046,,0,30.1,19.1,0.0
2016-02-12,Karnataka,201.8,199.6,194.5,194.64285714285714,4,Friday,2,2016,0,1047,,0,29.8,19.0,0.0
2016-02-13,Karnataka,198.3,201.8,192.1,195.6857142857143,5,Saturday,2,2016,1,1048,,0,29.4,18.1,0.0
2016-02-14,Karnataka,183.6,198.3,188.7,196.57142857142858,6,Sunday,2,2016,1,1049,,0,29.8,17.6,0.0
2016-02-15,Karnataka,195.0,183.6,197.0,195.84285714285713,0,Monday,2,2016,0,1050,,0,28.8,15.3,0.0
2016-02-16,Karnataka,197.7,195.0,200.0,195.55714285714285,1,Tuesday,2,2016,0,1051,,0,29.7,18.1,0.0
2016-02-17,Karnataka,197.2,197.7,190.6,195.22857142857143,2,Wednesday,2,2016,0,1052,,0,28.7,16.1,0.0
2016-02-18,Karnataka,194.0,197.2,199.6,196.17142857142858,3,Thursday,2,2016,0,1053,,0,28.7,17.9,0.0
2016-02-19,Karnataka,197.0,194.0,201.8,195.3714285714286,4,Friday,2,2016,0,1054,,0,29.9,16.8,0.0
2016-02-20,Karnataka,199.7,197.0,198.3,194.68571428571428,5,Saturday,2,2016,1,1055,,0,31.5,17.1,0.0
2016-02-21,Karnataka,194.8,199.7,183.6,194.88571428571427,6,Sunday,2,2016,1,1056,,0,32.4,18.3,0.0
2016-02-22,Karnataka,204.3,194.8,195.0,196.4857142857143,0,Monday,2,2016,0,1057,,0,33.2,18.9,0.0
2016-02-23,Karnataka,201.3,204.3,197.7,197.81428571428572,1,Tuesday,2,2016,0,1058,,0,32.8,17.2,0.0
2016-02-24,Karnataka,204.1,201.3,197.2,198.32857142857142,2,Wednesday,2,2016,0,1059,,0,31.5,16.9,0.0
2016-02-25,Karnataka,206.1,204.1,194.0,199.31428571428572,3,Thursday,2,2016,0,1060,,0,31.7,18.5,0.0
2016-02-26,Karnataka,207.0,206.1,197.0,201.04285714285714,4,Friday,2,2016,0,1061,,0,30.7,19.9,0.0
2016-02-27,Karnataka,202.6,207.0,199.7,202.47142857142856,5,Saturday,2,2016,1,1062,,0,30.5,18.3,0.0
2016-02-28,Karnataka,193.0,202.6,194.8,202.88571428571427,6,Sunday,2,2016,1,1063,,0,30.5,19.3,0.0
2016-02-29,Karnataka,,193.0,204.3,202.6285714285714,0,Monday,2,2016,0,1064,,0,29.3,19.1,0.0
2016-03-01,Karnataka,205.8,,201.3,,1,Tuesday,3,2016,0,1065,,0,30.3,18.2,0.0
2016-03-02,Karnataka,203.9,205.8,204.1,,2,Wednesday,3,2016,0,1066,,0,30.5,17.9,0.0
2016-03-03,Karnataka,201.2,203.9,206.1,,3,Thursday,3,2016,0,1067,,0,31.6,17.4,0.0
2016-03-04,Karnataka,207.6,201.2,207.0,,4,Friday,3,2016,0,1068,,0,32.0,16.2,0.0
2016-03-05,Karnataka,202.6,207.6,202.6,,5,Saturday,3,2016,1,1069,,0,31.9,17.7,0.0
2016-03-06,Karnataka,195.3,202.6,193.0,,6,Sunday,3,2016,1,1070,,0,32.0,17.3,0.0
2016-03-07,Karnataka,,195.3,,,0,Monday,3,2016,0,1071,,0,31.8,18.0,0.0
2016-03-08,Karnataka,209.4,,205.8,,1,Tuesday,3,2016,0,1072,,0,32.4,17.0,0.0
2016-03-09,Karnataka,210.4,209.4,203.9,,2,Wednesday,3,2016,0,1073,,0,32.8,17.2,0.0
2016-03-10,Karnataka,210.1,210.4,201.2,,3,Thursday,3,2016,0,1074,,0,32.7,19.3,0.0
2016-03-11,Karnataka,208.4,210.1,207.6,,4,Friday,3,2016,0,1075,,0,33.5,18.5,0.0
2016-03-12,Karnataka,207.8,208.4,202.6,,5,Saturday,3,2016,1,1076,,0,33.4,19.0,0.0
2016-03-13,Karnataka,192.6,207.8,195.3,,6,Sunday,3,2016,1,1077,,0,33.1,21.1,0.1
2016-03-14,Karnataka,205.5,192.6,,,0,Monday,3,2016,0,1078,,0,31.7,22.0,0.0
2016-03-15,Karnataka,199.3,205.5,209.4,206.3142857142857,1,Tuesday,3,2016,0,1079,,0,31.0,21.9,1.0
2016-03-16,Karnataka,200.9,199.3,210.4,204.8714285714286,2,Wednesday,3,2016,0,1080,,0,32.2,20.5,0.0
2016-03-17,Karnataka,198.7,200.9,210.1,203.5142857142857,3,Thursday,3,2016,0,1081,,0,31.6,21.1,0.0
2016-03-18,Karnataka,194.3,198.7,208.4,201.8857142857143,4,Friday,3,2016,0,1082,,0,34.0,21.9,0.0
2016-03-19,Karnataka,197.7,194.3,207.8,199.87142857142857,5,Saturday,3,2016,1,1083,,0,34.1,21.4,0.0
2016-03-20,Karnataka,195.1,197.7,192.6,198.42857142857142,6,Sunday,3,2016,1,1084,,0,35.0,20.9,0.0
2016-03-21,Karnataka,206.0,195.1,205.5,198.78571428571428,0,Monday,3,2016,0,1085,,0,34.9,22.4,0.0
2016-03-22,Karnataka,209.8,206.0,199.3,198.85714285714286,1,Tuesday,3,2016,0,1086,,0,34.1,23.0,0.0
2016-03-23,Karnataka,,209.8,200.9,200.35714285714286,2,Wednesday,3,2016,0,1087,,0,32.8,22.0,0.0
2016-03-24,Karnataka,209.5,,198.7,,3,Thursday,3,2016,0,1088,Holi,1,33.9,21.9,0.0
2016-03-25,Karnataka,,209.5,194.3,,4,Friday,3,2016,0,1089,Good Friday,1,34.2,20.5,0.0
2016-03-26,Karnataka,210.7,,197.7,,5,Saturday,3,2016,1,1090,,0,34.1,19.0,0.0
2016-03-27,Karnataka,199.9,210.7,195.1,,6,Sunday,3,2016,1,1091,,0,33.8,18.0,0.0
2016-03-28,Karnataka,209.6,199.9,206.0,,0,Monday,3,2016,0,1092,,0,33.7,18.1,0.0
2016-03-29,Karnataka,214.6,209.6,209.8,,1,Tuesday,3,2016,0,1093,,0,33.6,19.4,0.0
2016-03-30,Karnataka,210.9,214.6,,,2,Wednesday,3,2016,0,1094,,0,33.7,20.3,0.0
2016-03-31,Karnataka,213.0,210.9,209.5,,3,Thursday,3,2016,0,1095,,0,33.7,20.5,0.0
2016-04-01,Karnataka,208.7,213.0,,,4,Friday,4,2016,0,1096,,0,33.2,20.5,0.0
2016-04-02,Karnataka,207.6,208.7,210.7,209.62857142857143,5,Saturday,4,2016,1,1097,,0,34.1,20.4,0.0
2016-04-03,Karnataka,198.0,207.6,199.9,209.18571428571428,6,Sunday,4,2016,1,1098,,0,33.8,20.6,0.0
2016-04-04,Karnataka,209.8,198.0,209.6,208.91428571428574,0,Monday,4,2016,0,1099,,0,34.7,21.2,0.0
2016-04-05,Karnataka,208.7,209.8,214.6,208.94285714285712,1,Tuesday,4,2016,0,1100,,0,34.1,20.3,0.0
2016-04-06,Karnataka,207.9,208.7,210.9,208.1,2,Wednesday,4,2016,0,1101,,0,33.1,21.5,0.0
2016-04-07,Karnataka,210.1,207.9,213.0,207.67142857142858,3,Thursday,4,2016,0,1102,,0,33.9,21.7,0.0
2016-04-08,Karnataka,200.6,210.1,208.7,207.25714285714284,4,Friday,4,2016,0,1103,Ugadi,1,32.8,22.3,1.7
2016-04-09,Karnataka,195.0,200.6,207.6,206.09999999999997,5,Saturday,4,2016,1,1104,,0,31.9,23.3,0.5
