date,state,energy_met_mu
2018-03-21,Karnataka,214.4
2018-03-22,Karnataka,219.8
2018-03-23,Karnataka,229.7
2018-03-24,Karnataka,228.0
2018-03-25,Karnataka,218.8
2018-03-26,Karnataka,234.6
2018-03-27,Karnataka,240.1
2018-03-28,Karnataka,241.2
2018-03-29,Karnataka,238.8
2018-03-30,Karnataka,228.9
2018-03-31,Karnataka,219.2
2018-04-01,Karnataka,208.7
2018-04-02,Karnataka,215.0
2018-04-03,Karnataka,214.6
2018-04-04,Karnataka,224.3
2018-04-05,Karnataka,228.8
2018-04-06,Karnataka,230.8
2018-04-07,Karnataka,216.7
2018-04-08,Karnataka,199.6
2018-04-09,Karnataka,224.6
2018-04-10,Karnataka,229.2
2018-04-11,Karnataka,228.8
2018-04-12,Karnataka,229.6
2018-04-13,Karnataka,230.5
2018-04-14,Karnataka,226.6
2018-04-15,Karnataka,204.6
2018-04-16,Karnataka,211.5
2018-04-17,Karnataka,215.7
2018-04-18,Karnataka,220.1
2018-04-19,Karnataka,221.4
2018-04-20,Karnataka,208.3
2018-04-21,Karnataka,212.9
2018-04-22,Karnataka,195.1
2018-04-23,Karnataka,204.9
2018-04-24,Karnataka,212.3
2018-04-25,Karnataka,209.3
2018-04-26,Karnataka,216.7
2018-04-27,Karnataka,225.7
2018-04-28,Karnataka,223.1
2018-04-29,Karnataka,208.5
2018-04-30,Karnataka,215.5
2018-05-01,Karnataka,202.2
2018-05-02,Karnataka,209.5
2018-05-03,Karnataka,196.9
2018-05-04,Karnataka,187.0
2018-05-05,Karnataka,203.0
2018-05-06,Karnataka,193.2
2018-05-07,Karnataka,206.4
2018-05-08,Karnataka,208.3
2018-05-09,Karnataka,197.0
2018-05-10,Karnataka,190.4
2018-05-11,Karnataka,175.8
2018-05-12,Karnataka,157.5
2018-05-13,Karnataka,153.3
2018-05-14,Karnataka,169.3
2018-05-15,Karnataka,175.3
2018-05-16,Karnataka,177.3
2018-05-17,Karnataka,183.5
2018-05-18,Karnataka,182.6
2018-05-19,Karnataka,183.7
2018-05-20,Karnataka,154.5
2018-05-21,Karnataka,169.3
2018-05-22,Karnataka,168.4
2018-05-23,Karnataka,172.5
2018-05-24,Karnataka,170.8
2018-05-25,Karnataka,171.5
2018-05-26,Karnataka,165.8
2018-05-27,Karnataka,152.8
2018-05-28,Karnataka,172.2
2018-05-29,Karnataka,170.2
2018-05-30,Karnataka,172.7
2018-05-31,Karnataka,173.6
2018-06-01,Karnataka,171.4
2018-06-02,Karnataka,157.4
2018-06-03,Karnataka,146.7
2018-06-04,Karnataka,156.0
2018-06-05,Karnataka,161.9
2018-06-06,Karnataka,161.9
2018-06-07,Karnataka,160.2
2018-06-08,Karnataka,156.6
2018-06-09,Karnataka,144.7
2018-06-10,Karnataka,136.5
2018-06-11,Karnataka,147.4
2018-06-12,Karnataka,151.1
2018-06-13,Karnataka,162.1
2018-06-14,Karnataka,166.2
2018-06-15,Karnataka,167.6
2018-06-16,Karnataka,168.8
2018-06-17,Karnataka,155.9
2018-06-18,Karnataka,164.6
2018-06-19,Karnataka,171.6
2018-06-20,Karnataka,178.6
2018-06-21,Karnataka,180.3
2018-06-22,Karnataka,181.0
2018-06-23,Karnataka,171.8
2018-06-24,Karnataka,163.4
2018-06-25,Karnataka,173.7
2018-06-26,Karnataka,174.6
2018-06-27,Karnataka,174.2
2018-06-28,Karnataka,179.2
2018-06-29,Karnataka,183.3
2018-06-30,Karnataka,180.2
2018-07-01,Karnataka,169.3
2018-07-02,Karnataka,183.0
2018-07-03,Karnataka,188.4
2018-07-04,Karnataka,189.3
2018-07-05,Karnataka,193.2
2018-07-06,Karnataka,194.7
2018-07-07,Karnataka,183.7
2018-07-08,Karnataka,163.5
2018-07-09,Karnataka,168.8
2018-07-10,Karnataka,168.6
2018-07-11,Karnataka,163.9
2018-07-12,Karnataka,160.3
2018-07-13,Karnataka,156.1
2018-07-14,Karnataka,152.8
2018-07-15,Karnataka,145.8
2018-07-16,Karnataka,157.3
2018-07-17,Karnataka,160.4
2018-07-18,Karnataka,169.4
2018-07-19,Karnataka,170.6
2018-07-20,Karnataka,173.3
2018-07-21,Karnataka,171.5
2018-07-22,Karnataka,162.8
2018-07-23,Karnataka,176.5
2018-07-24,Karnataka,177.0
2018-07-25,Karnataka,180.3
2018-07-26,Karnataka,183.1
2018-07-27,Karnataka,183.0
2018-07-28,Karnataka,180.4
2018-07-29,Karnataka,172.5
2018-07-30,Karnataka,190.2
2018-07-31,Karnataka,191.6
2018-08-01,Karnataka,190.2
2018-08-02,Karnataka,189.0
2018-08-03,Karnataka,191.1
2018-08-04,Karnataka,187.1
2018-08-05,Karnataka,175.6
2018-08-06,Karnataka,183.2
2018-08-07,Karnataka,183.9
2018-08-08,Karnataka,183.5
2018-08-09,Karnataka,185.0
2018-08-10,Karnataka,189.3
2018-08-11,Karnataka,180.2
2018-08-12,Karnataka,161.9
2018-08-13,Karnataka,158.8
2018-08-14,Karnataka,164.5
2018-08-15,Karnataka,147.6
2018-08-16,Karnataka,146.7
2018-08-17,Karnataka,155.2
2018-08-23,Karnataka,181.5
2018-08-24,Karnataka,186.9
2018-08-25,Karnataka,182.8
2018-08-26,Karnataka,179.7
2018-08-27,Karnataka,178.3
2018-08-28,Karnataka,176.1
2018-08-29,Karnataka,176.5
2018-08-30,Karnataka,180.1
2018-08-31,Karnataka,184.9
2018-09-01,Karnataka,178.0
2018-09-02,Karnataka,170.4
2018-09-03,Karnataka,184.4
2018-09-04,Karnataka,194.4
2018-09-05,Karnataka,199.0
2018-09-06,Karnataka,201.4
2018-09-07,Karnataka,206.0
2018-09-08,Karnataka,201.8
2018-09-09,Karnataka,196.1
2018-09-10,Karnataka,201.3
2018-09-11,Karnataka,206.7
2018-09-12,Karnataka,204.3
2018-09-13,Karnataka,193.8
2018-09-14,Karnataka,203.3
2018-09-15,Karnataka,203.7
2018-09-16,Karnataka,190.6
2018-09-17,Karnataka,193.0
2018-09-18,Karnataka,195.6
2018-09-19,Karnataka,200.3
2018-09-20,Karnataka,201.9
2018-09-21,Karnataka,199.2
2018-09-22,Karnataka,199.1
2018-09-23,Karnataka,196.2
2018-09-24,Karnataka,193.6
2018-09-25,Karnataka,192.0
2018-09-26,Karnataka,172.4
2018-09-27,Karnataka,167.6
2018-09-28,Karnataka,171.8
2018-09-29,Karnataka,164.3
2018-09-30,Karnataka,162.2
2018-10-01,Karnataka,175.6
2018-10-02,Karnataka,168.7
2018-10-03,Karnataka,186.0
2018-10-04,Karnataka,183.1
2018-10-05,Karnataka,181.4
2018-10-06,Karnataka,176.9
2018-10-07,Karnataka,166.8
2018-10-08,Karnataka,187.3
2018-10-09,Karnataka,192.9
2018-10-10,Karnataka,197.4
2018-10-11,Karnataka,199.7
2018-10-12,Karnataka,208.7
2018-10-13,Karnataka,215.1
2018-10-14,Karnataka,205.5
2018-10-15,Karnataka,203.5
2018-10-16,Karnataka,194.3
2018-10-17,Karnataka,169.2
2018-10-18,Karnataka,151.5
2018-10-19,Karnataka,149.6
2018-10-20,Karnataka,157.8
2018-10-21,Karnataka,164.5
2018-10-22,Karnataka,185.0
2018-10-23,Karnataka,199.9
2018-10-24,Karnataka,204.0
2018-10-25,Karnataka,206.0
2018-10-26,Karnataka,205.2
2018-10-27,Karnataka,204.0
2018-10-28,Karnataka,194.8
2018-10-29,Karnataka,209.0
2018-10-30,Karnataka,215.6
2018-10-31,Karnataka,220.1
2018-11-01,Karnataka,206.2
2018-11-02,Karnataka,212.3
2018-11-03,Karnataka,205.2
2018-11-04,Karnataka,192.1
2018-11-05,Karnataka,210.3
2018-11-06,Karnataka,214.8
2018-11-07,Karnataka,205.4
2018-11-08,Karnataka,197.2
2018-11-09,Karnataka,210.8
2018-11-10,Karnataka,215.5
2018-11-11,Karnataka,206.8
2018-11-12,Karnataka,219.1
2018-11-13,Karnataka,220.2
2018-11-14,Karnataka,220.1
2018-11-15,Karnataka,219.0
2018-11-16,Karnataka,213.8
2018-11-17,Karnataka,218.7
2018-11-18,Karnataka,205.0
2018-11-19,Karnataka,203.1
2018-11-20,Karnataka,204.3
2018-11-21,Karnataka,205.3
2018-11-22,Karnataka,194.8
2018-11-23,Karnataka,192.8
2018-11-24,Karnataka,193.4
2018-11-25,Karnataka,186.1
2018-11-27,Karnataka,201.0
2018-11-28,Karnataka,203.5
2018-11-29,Karnataka,206.5
2018-11-30,Karnataka,211.3
2018-12-01,Karnataka,209.4
2018-12-02,Karnataka,195.6
2018-12-03,Karnataka,209.3
2018-12-04,Karnataka,207.2
2018-12-05,Karnataka,204.2
2018-12-06,Karnataka,207.5
2018-12-07,Karnataka,209.6
2018-12-08,Karnataka,205.2
2018-12-09,Karnataka,193.9
2018-12-10,Karnataka,206.5
2018-12-11,Karnataka,209.3
2018-12-12,Karnataka,211.5
2018-12-13,Karnataka,213.7
2018-12-14,Karnataka,212.0
2018-12-15,Karnataka,203.5
2018-12-16,Karnataka,187.9
2018-12-17,Karnataka,199.3
2018-12-18,Karnataka,200.9
2018-12-19,Karnataka,200.8
2018-12-20,Karnataka,207.5
2018-12-21,Karnataka,211.1
2018-12-22,Karnataka,204.9
2018-12-23,Karnataka,190.2
2018-12-24,Karnataka,204.6
2018-12-25,Karnataka,206.8
2018-12-26,Karnataka,214.4
2018-12-27,Karnataka,213.2
2018-12-28,Karnataka,211.2
2018-12-29,Karnataka,204.8
2018-12-30,Karnataka,192.1
2018-12-31,Karnataka,203.1
2019-01-01,Karnataka,199.3
2019-01-02,Karnataka,200.3
2019-01-03,Karnataka,204.2
2019-01-04,Karnataka,208.5
2019-01-05,Karnataka,204.8
2019-01-06,Karnataka,195.7
2019-01-07,Karnataka,207.6
2019-01-08,Karnataka,207.5
2019-01-09,Karnataka,206.0
2019-01-10,Karnataka,213.3
2019-01-11,Karnataka,219.0
2019-01-12,Karnataka,215.2
2019-01-13,Karnataka,201.9
2019-01-14,Karnataka,210.7
2019-01-15,Karnataka,204.2
2019-01-16,Karnataka,212.2
2019-01-17,Karnataka,215.5
2019-01-18,Karnataka,215.6
2019-01-19,Karnataka,211.7
2019-01-20,Karnataka,197.4
2019-01-21,Karnataka,211.9
2019-01-22,Karnataka,216.2
2019-01-23,Karnataka,216.0
2019-01-24,Karnataka,218.7
2019-01-25,Karnataka,219.4
2019-01-26,Karnataka,202.8
2019-01-27,Karnataka,197.3
2019-01-28,Karnataka,205.3
2019-01-29,Karnataka,204.5
2019-01-30,Karnataka,211.1
2019-01-31,Karnataka,213.0
2019-02-01,Karnataka,217.6
2019-02-02,Karnataka,212.9
2019-02-03,Karnataka,200.4
2019-02-04,Karnataka,213.1
2019-02-05,Karnataka,218.6
2019-02-06,Karnataka,223.4
2019-02-07,Karnataka,223.3
2019-02-08,Karnataka,229.9
2019-02-09,Karnataka,215.2
2019-02-10,Karnataka,205.1
2019-02-11,Karnataka,207.9
2019-02-12,Karnataka,212.3
2019-02-13,Karnataka,219.5
2019-02-14,Karnataka,223.2
2019-02-15,Karnataka,226.2
2019-02-16,Karnataka,226.8
2019-02-17,Karnataka,210.2
2019-02-18,Karnataka,220.3
2019-02-19,Karnataka,233.1
2019-02-20,Karnataka,234.9
2019-02-21,Karnataka,231.5
2019-02-22,Karnataka,229.0
2019-02-23,Karnataka,228.6
2019-02-24,Karnataka,215.4
2019-02-25,Karnataka,235.1
2019-02-27,Karnataka,237.7
2019-02-28,Karnataka,246.3
2019-03-01,Karnataka,251.6
2019-03-02,Karnataka,247.3
2019-03-03,Karnataka,222.6
2019-03-04,Karnataka,237.1
2019-03-05,Karnataka,239.4
2019-03-06,Karnataka,242.5
2019-03-07,Karnataka,240.4
2019-03-08,Karnataka,243.4
2019-03-09,Karnataka,244.0
2019-03-10,Karnataka,231.5
2019-03-11,Karnataka,244.2
2019-03-12,Karnataka,248.9
2019-03-13,Karnataka,247.0
2019-03-14,Karnataka,247.8
2019-03-15,Karnataka,249.9
2019-03-16,Karnataka,242.1
2019-03-17,Karnataka,230.0
2019-03-18,Karnataka,247.7
2019-03-19,Karnataka,252.8
2019-03-20,Karnataka,250.4
2019-03-21,Karnataka,247.6
2019-03-22,Karnataka,248.4
2019-03-23,Karnataka,249.4
2019-03-24,Karnataka,240.6
2019-03-25,Karnataka,252.5
2019-03-26,Karnataka,273.3
2019-03-27,Karnataka,256.3
2019-03-28,Karnataka,254.3
2019-03-29,Karnataka,255.8
2019-03-30,Karnataka,253.5
2019-03-31,Karnataka,232.7
2019-04-01,Karnataka,243.7
2019-04-02,Karnataka,247.8
2019-04-03,Karnataka,248.6
2019-04-04,Karnataka,246.5
2019-04-05,Karnataka,242.8
2019-04-06,Karnataka,226.7
2019-04-07,Karnataka,218.6
2019-04-08,Karnataka,235.1
2019-04-09,Karnataka,228.9
2019-04-10,Karnataka,233.5
2019-04-11,Karnataka,234.8
2019-04-12,Karnataka,239.3
2019-04-13,Karnataka,237.8
2019-04-14,Karnataka,223.6
2019-04-15,Karnataka,243.1
2019-04-16,Karnataka,249.3
2019-04-17,Karnataka,241.5
2019-04-18,Karnataka,217.0
2019-04-19,Karnataka,220.7
2019-04-20,Karnataka,228.6
2019-04-21,Karnataka,216.0
2019-04-22,Karnataka,235.4
2019-04-23,Karnataka,230.6
2019-04-24,Karnataka,233.1
2019-04-25,Karnataka,241.9
2019-04-26,Karnataka,246.0
2019-04-27,Karnataka,236.5
2019-04-28,Karnataka,219.1
2019-04-29,Karnataka,230.1
2019-04-30,Karnataka,214.8
2019-05-01,Karnataka,180.6
2019-05-02,Karnataka,209.6
2019-05-03,Karnataka,223.4
2019-05-04,Karnataka,224.5
2019-05-05,Karnataka,215.5
2019-05-06,Karnataka,236.2
2019-05-07,Karnataka,226.9
2019-05-08,Karnataka,220.8
2019-05-09,Karnataka,228.3
2019-05-10,Karnataka,236.2
2019-05-11,Karnataka,232.3
2019-05-12,Karnataka,214.9
2019-05-13,Karnataka,219.6
2019-05-14,Karnataka,223.6
2019-05-15,Karnataka,225.7
2019-05-16,Karnataka,225.0
2019-05-17,Karnataka,222.2
2019-05-18,Karnataka,220.9
2019-05-19,Karnataka,211.5
2019-05-20,Karnataka,225.8
2019-05-21,Karnataka,221.7
2019-05-22,Karnataka,219.4
2019-05-23,Karnataka,218.9
2019-05-24,Karnataka,205.3
2019-05-25,Karnataka,194.1
2019-05-26,Karnataka,176.0
2019-05-27,Karnataka,194.9
2019-05-28,Karnataka,214.1
2019-05-29,Karnataka,206.3
2019-05-30,Karnataka,213.1
2019-05-31,Karnataka,212.7
2019-06-01,Karnataka,198.9
2019-06-02,Karnataka,184.8
2019-06-03,Karnataka,175.5
2019-06-04,Karnataka,197.4
2019-06-05,Karnataka,199.3
2019-06-06,Karnataka,175.5
2019-06-07,Karnataka,179.1
2019-06-08,Karnataka,180.8
2019-06-09,Karnataka,173.7
2019-06-11,Karnataka,185.6
2019-06-12,Karnataka,179.2
2019-06-13,Karnataka,178.9
2019-06-14,Karnataka,190.3
2019-06-15,Karnataka,198.1
2019-06-16,Karnataka,192.8
2019-06-17,Karnataka,218.2
2019-06-18,Karnataka,217.5
2019-06-19,Karnataka,218.4
2019-06-20,Karnataka,218.4
2019-06-21,Karnataka,218.9
2019-06-22,Karnataka,203.3
2019-06-23,Karnataka,182.3
2019-06-24,Karnataka,191.5
2019-06-25,Karnataka,199.2
2019-06-26,Karnataka,198.1
2019-06-27,Karnataka,198.2
2019-06-28,Karnataka,195.2
2019-06-29,Karnataka,191.8
2019-06-30,Karnataka,170.3
2019-07-01,Karnataka,184.6
2019-07-02,Karnataka,192.6
2019-07-03,Karnataka,195.9
2019-07-04,Karnataka,195.4
2019-07-05,Karnataka,191.5
2019-07-06,Karnataka,183.5
2019-07-07,Karnataka,172.9
2019-07-08,Karnataka,188.5
2019-07-09,Karnataka,195.2
2019-07-10,Karnataka,188.8
2019-07-11,Karnataka,190.0
2019-07-12,Karnataka,196.5
2019-07-13,Karnataka,196.1
2019-07-14,Karnataka,182.3
2019-07-15,Karnataka,194.8
2019-07-16,Karnataka,201.1
2019-07-17,Karnataka,202.6
2019-07-18,Karnataka,199.3
2019-07-19,Karnataka,195.4
2019-07-20,Karnataka,186.6
2019-07-21,Karnataka,168.0
2019-07-22,Karnataka,171.9
2019-07-23,Karnataka,164.5
2019-07-24,Karnataka,172.9
2019-07-25,Karnataka,163.7
2019-07-26,Karnataka,174.8
2019-07-27,Karnataka,165.4
2019-07-28,Karnataka,160.8
2019-07-29,Karnataka,175.2
2019-07-30,Karnataka,167.1
2019-07-31,Karnataka,182.5
2019-08-01,Karnataka,185.0
2019-08-02,Karnataka,184.7
2019-08-03,Karnataka,179.9
2019-08-04,Karnataka,157.5
2019-08-05,Karnataka,170.9
2019-08-06,Karnataka,155.7
2019-08-07,Karnataka,150.1
2019-08-08,Karnataka,145.9
2019-08-09,Karnataka,145.6
2019-08-10,Karnataka,142.7
2019-08-11,Karnataka,141.4
2019-08-12,Karnataka,154.5
2019-08-13,Karnataka,160.5
2019-08-14,Karnataka,161.3
2019-08-15,Karnataka,149.9
2019-08-16,Karnataka,164.2
2019-08-17,Karnataka,158.1
2019-08-18,Karnataka,142.7
2019-08-19,Karnataka,158.5
2019-08-20,Karnataka,160.1
2019-08-21,Karnataka,169.0
2019-08-22,Karnataka,168.4
2019-08-23,Karnataka,168.0
2019-08-24,Karnataka,160.0
2019-08-25,Karnataka,155.9
2019-08-26,Karnataka,172.7
2019-08-27,Karnataka,182.3
2019-08-28,Karnataka,186.2
2019-08-29,Karnataka,191.8
2019-08-30,Karnataka,192.7
2019-08-31,Karnataka,184.8
2019-09-01,Karnataka,172.1
2019-09-02,Karnataka,171.9
2019-09-03,Karnataka,174.9
2019-09-04,Karnataka,172.6
2019-09-05,Karnataka,170.5
2019-09-06,Karnataka,179.2
2019-09-07,Karnataka,177.7
2019-09-08,Karnataka,167.9
2019-09-09,Karnataka,187.0
2019-09-10,Karnataka,191.6
2019-09-11,Karnataka,189.5
2019-09-12,Karnataka,194.7
2019-09-13,Karnataka,193.9
2019-09-14,Karnataka,190.9
2019-09-15,Karnataka,185.5
2019-09-16,Karnataka,188.3
2019-09-17,Karnataka,179.8
2019-09-18,Karnataka,177.7
2019-09-19,Karnataka,171.9
2019-09-20,Karnataka,177.6
2019-09-21,Karnataka,180.1
2019-09-22,Karnataka,169.8
2019-09-23,Karnataka,177.3
2019-09-24,Karnataka,158.3
2019-09-25,Karnataka,159.2
2019-09-26,Karnataka,154.8
2019-09-27,Karnataka,164.7
2019-09-28,Karnataka,163.0
2019-09-29,Karnataka,156.0
2019-09-30,Karnataka,173.6
2019-10-01,Karnataka,176.0
2019-10-02,Karnataka,157.0
2019-10-03,Karnataka,163.5
2019-10-04,Karnataka,162.4
2019-10-05,Karnataka,156.7
2019-10-06,Karnataka,138.7
2019-10-07,Karnataka,136.3
2019-10-08,Karnataka,137.1
2019-10-09,Karnataka,145.7
2019-10-10,Karnataka,153.5
2019-10-11,Karnataka,156.5
2019-10-12,Karnataka,155.1
2019-10-13,Karnataka,147.2
2019-10-14,Karnataka,160.2
2019-10-15,Karnataka,160.7
2019-10-16,Karnataka,158.1
2019-10-17,Karnataka,161.8
2019-10-18,Karnataka,162.5
2019-10-19,Karnataka,154.6
2019-10-20,Karnataka,138.3
2019-10-21,Karnataka,146.0
2019-10-23,Karnataka,147.4
2019-10-24,Karnataka,147.2
2019-10-25,Karnataka,141.8
2019-10-26,Karnataka,140.1
2019-10-27,Karnataka,132.6
2019-10-28,Karnataka,128.2
2019-10-29,Karnataka,133.8
2019-10-30,Karnataka,136.9
2019-10-31,Karnataka,146.8
2019-11-01,Karnataka,121.0
2019-11-02,Karnataka,142.8
2019-11-03,Karnataka,141.7
2019-11-04,Karnataka,159.9
2019-11-05,Karnataka,165.2
2019-11-06,Karnataka,171.6
2019-11-07,Karnataka,171.4
2019-11-08,Karnataka,168.5
2019-11-09,Karnataka,166.9
2019-11-10,Karnataka,155.8
2019-11-11,Karnataka,168.5
2019-11-12,Karnataka,173.2
2019-11-13,Karnataka,177.3
2019-11-14,Karnataka,175.6
2019-11-15,Karnataka,172.8
2019-11-16,Karnataka,172.0
2019-11-17,Karnataka,164.1
2019-11-18,Karnataka,180.4
2019-11-19,Karnataka,183.5
2019-11-20,Karnataka,186.2
2019-11-21,Karnataka,186.2
2019-11-22,Karnataka,186.4
2019-11-23,Karnataka,188.0
2019-11-24,Karnataka,176.5
2019-11-25,Karnataka,196.3
2019-11-26,Karnataka,182.1
2019-11-27,Karnataka,185.8
2019-11-28,Karnataka,190.8
2019-11-29,Karnataka,195.3
2019-11-30,Karnataka,190.9
2019-12-01,Karnataka,162.3
2019-12-02,Karnataka,167.4
2019-12-03,Karnataka,165.0
2019-12-04,Karnataka,172.9
2019-12-05,Karnataka,174.5
2019-12-06,Karnataka,179.9
2019-12-07,Karnataka,177.1
2019-12-08,Karnataka,169.7
2019-12-09,Karnataka,184.5
2019-12-10,Karnataka,188.0
2019-12-11,Karnataka,196.1
2019-12-12,Karnataka,196.6
2019-12-13,Karnataka,204.2
2019-12-14,Karnataka,197.7
2019-12-15,Karnataka,178.7
2019-12-16,Karnataka,195.5
2019-12-17,Karnataka,198.9
2019-12-18,Karnataka,196.4
2019-12-19,Karnataka,202.9
2019-12-20,Karnataka,204.9
2019-12-21,Karnataka,202.6
2019-12-22,Karnataka,192.6
2019-12-23,Karnataka,203.7
2019-12-24,Karnataka,209.0
2019-12-25,Karnataka,204.1
2019-12-26,Karnataka,207.2
2019-12-27,Karnataka,211.6
2019-12-28,Karnataka,208.1
2019-12-29,Karnataka,193.3
2019-12-30,Karnataka,206.3
2019-12-31,Karnataka,212.2
2020-01-01,Karnataka,205.3
2020-01-02,Karnataka,212.4
2020-01-03,Karnataka,217.5
2020-01-04,Karnataka,217.4
2020-01-05,Karnataka,201.0
2020-01-06,Karnataka,213.2
2020-01-07,Karnataka,215.4
2020-01-08,Karnataka,216.7
2020-01-09,Karnataka,225.6
2020-01-10,Karnataka,226.8
2020-01-11,Karnataka,222.3
2020-01-12,Karnataka,207.3
2020-01-13,Karnataka,222.7
2020-01-14,Karnataka,230.7
2020-01-15,Karnataka,220.5
2020-01-16,Karnataka,227.3
2020-01-17,Karnataka,233.0
2020-01-18,Karnataka,228.3
2020-01-19,Karnataka,192.3
2020-01-20,Karnataka,233.6
2020-01-21,Karnataka,233.8
2020-01-22,Karnataka,234.8
2020-01-23,Karnataka,233.2
2020-01-24,Karnataka,233.6
2020-01-25,Karnataka,228.6
2020-01-26,Karnataka,214.7
2020-01-27,Karnataka,228.3
2020-01-28,Karnataka,233.3
2020-01-29,Karnataka,235.8
2020-01-30,Karnataka,239.4
2020-01-31,Karnataka,240.7
2020-02-01,Karnataka,233.8
2020-02-02,Karnataka,217.7
2020-02-03,Karnataka,233.6
2020-02-04,Karnataka,233.9
2020-02-05,Karnataka,239.1
2020-02-06,Karnataka,239.5
2020-02-07,Karnataka,238.3
2020-02-08,Karnataka,230.7
2020-02-09,Karnataka,214.3
2020-02-10,Karnataka,231.5
2020-02-11,Karnataka,233.9
2020-02-12,Karnataka,237.7
2020-02-13,Karnataka,240.9
2020-02-14,Karnataka,244.6
2020-02-15,Karnataka,242.0
2020-02-16,Karnataka,225.3
2020-02-17,Karnataka,240.0
2020-02-18,Karnataka,244.1
2020-02-19,Karnataka,247.8
2020-02-20,Karnataka,246.6
2020-02-21,Karnataka,243.4
2020-02-22,Karnataka,236.8
2020-02-23,Karnataka,230.0
2020-02-24,Karnataka,242.7
2020-02-25,Karnataka,250.1
2020-02-26,Karnataka,249.6
2020-02-27,Karnataka,252.0
2020-02-28,Karnataka,253.3
2020-02-29,Karnataka,248.0
2020-03-01,Karnataka,224.3
2020-03-02,Karnataka,237.2
2020-03-03,Karnataka,245.1
2020-03-04,Karnataka,244.5
2020-03-05,Karnataka,251.9
2020-03-06,Karnataka,248.5
2020-03-07,Karnataka,247.7
2020-03-08,Karnataka,237.4
2020-03-09,Karnataka,253.3
2020-03-10,Karnataka,248.6
2020-03-11,Karnataka,255.2
2020-03-12,Karnataka,257.9
2020-03-13,Karnataka,259.2
2020-03-14,Karnataka,253.5
2020-03-15,Karnataka,239.0
2020-03-16,Karnataka,255.6
2020-03-17,Karnataka,256.9
2020-03-18,Karnataka,256.0
2020-03-19,Karnataka,258.6
2020-03-20,Karnataka,251.1
2020-03-21,Karnataka,244.8
2020-03-22,Karnataka,226.4
2020-03-23,Karnataka,238.3
2020-03-24,Karnataka,231.2
2020-03-25,Karnataka,214.9
2020-03-26,Karnataka,213.6
2020-03-27,Karnataka,217.4
2020-03-28,Karnataka,214.6
2020-03-29,Karnataka,215.7
2020-03-30,Karnataka,218.2
2020-03-31,Karnataka,221.6
2020-04-01,Karnataka,220.7
2020-04-02,Karnataka,226.7
2020-04-03,Karnataka,226.2
2020-04-04,Karnataka,228.8
2020-04-05,Karnataka,214.5
2020-04-06,Karnataka,199.8
2020-04-07,Karnataka,182.0
2020-04-08,Karnataka,187.8
2020-04-09,Karnataka,186.6
2020-04-10,Karnataka,184.1
2020-04-11,Karnataka,197.1
2020-04-12,Karnataka,198.4
2020-04-13,Karnataka,206.6
2020-04-14,Karnataka,208.4
2020-04-15,Karnataka,217.0
2020-04-16,Karnataka,219.8
2020-04-17,Karnataka,219.0
2020-04-18,Karnataka,204.4
2020-04-19,Karnataka,196.4
2020-04-20,Karnataka,207.4
2020-04-21,Karnataka,207.2
2020-04-22,Karnataka,207.9
2020-04-23,Karnataka,205.5
2020-04-24,Karnataka,193.5
2020-04-25,Karnataka,198.2
2020-04-27,Karnataka,201.7
2020-04-28,Karnataka,206.8
2020-04-29,Karnataka,184.0
2020-04-30,Karnataka,189.7
2020-05-01,Karnataka,189.7
2020-05-02,Karnataka,187.9
2020-05-03,Karnataka,184.0
2020-05-04,Karnataka,195.8
2020-05-05,Karnataka,204.2
2020-05-06,Karnataka,204.0
2020-05-07,Karnataka,205.2
2020-05-08,Karnataka,199.3
2020-05-09,Karnataka,205.6
2020-05-10,Karnataka,192.6
2020-05-11,Karnataka,199.4
2020-05-13,Karnataka,214.7
2020-05-14,Karnataka,214.5
2020-05-15,Karnataka,209.5
2020-05-16,Karnataka,204.1
2020-05-17,Karnataka,192.5
2020-05-18,Karnataka,169.2
2020-05-19,Karnataka,174.0
2020-05-20,Karnataka,188.0
2020-05-21,Karnataka,196.5
2020-05-22,Karnataka,201.3
2020-05-23,Karnataka,201.2
2020-05-24,Karnataka,192.6
2020-05-25,Karnataka,200.9
2020-05-26,Karnataka,187.3
2020-05-27,Karnataka,187.0
2020-05-28,Karnataka,192.1
2020-05-29,Karnataka,192.8
2020-05-30,Karnataka,183.5
2020-05-31,Karnataka,168.5
2020-06-01,Karnataka,164.5
2020-06-02,Karnataka,155.9
2020-06-03,Karnataka,144.6
2020-06-04,Karnataka,166.4
2020-06-05,Karnataka,177.3
2020-06-06,Karnataka,175.2
2020-06-07,Karnataka,170.2
2020-06-08,Karnataka,187.7
2020-06-09,Karnataka,196.2
2020-06-10,Karnataka,194.6
2020-06-11,Karnataka,170.8
2020-06-12,Karnataka,165.3
2020-06-13,Karnataka,169.9
2020-06-14,Karnataka,162.4
2020-06-15,Karnataka,175.8
2020-06-16,Karnataka,178.9
2020-06-17,Karnataka,174.3
2020-06-18,Karnataka,176.4
2020-06-19,Karnataka,184.4
2020-06-20,Karnataka,186.1
2020-06-21,Karnataka,183.3
2020-06-22,Karnataka,190.7
2020-06-24,Karnataka,196.0
2020-06-25,Karnataka,192.5
2020-06-26,Karnataka,173.2
2020-06-27,Karnataka,174.9
2020-06-28,Karnataka,163.9
2020-06-29,Karnataka,174.8
2020-07-02,Karnataka,171.3
2020-07-03,Karnataka,161.2
