date,state,energy_met_mu
2018-04-05,Delhi,89.9
2018-04-06,Delhi,85.9
2018-04-07,Delhi,75.4
2018-04-08,Delhi,77.8
2018-04-09,Delhi,79.8
2018-04-10,Delhi,82.0
2018-04-11,Delhi,80.9
2018-04-12,Delhi,78.3
2018-04-13,Delhi,80.1
2018-04-14,Delhi,77.4
2018-04-15,Delhi,78.6
2018-04-16,Delhi,87.8
2018-04-17,Delhi,90.2
2018-04-18,Delhi,91.8
2018-04-19,Delhi,95.0
2018-04-20,Delhi,94.9
2018-04-21,Delhi,88.3
2018-04-22,Delhi,79.5
2018-04-23,Delhi,85.8
2018-04-24,Delhi,89.6
2018-04-25,Delhi,94.0
2018-04-26,Delhi,99.2
2018-04-27,Delhi,103.9
2018-04-28,Delhi,105.5
2018-04-29,Delhi,97.8
2018-04-30,Delhi,102.3
2018-05-01,Delhi,104.3
2018-05-02,Delhi,100.0
2018-05-03,Delhi,93.7
2018-05-04,Delhi,97.6
2018-05-05,Delhi,98.7
2018-05-06,Delhi,95.2
2018-05-07,Delhi,102.7
2018-05-08,Delhi,97.1
2018-05-09,Delhi,95.5
2018-05-10,Delhi,97.2
2018-05-11,Delhi,105.5
2018-05-12,Delhi,108.7
2018-05-13,Delhi,100.3
2018-05-14,Delhi,98.0
2018-05-15,Delhi,105.9
2018-05-16,Delhi,103.2
2018-05-17,Delhi,108.5
2018-05-18,Delhi,110.4
2018-05-19,Delhi,108.8
2018-05-20,Delhi,103.7
2018-05-21,Delhi,111.3
2018-05-22,Delhi,116.6
2018-05-23,Delhi,121.6
2018-05-24,Delhi,123.1
2018-05-25,Delhi,119.7
2018-05-26,Delhi,116.5
2018-05-27,Delhi,113.0
2018-05-28,Delhi,125.1
2018-05-29,Delhi,128.4
2018-05-30,Delhi,128.5
2018-05-31,Delhi,129.8
2018-06-01,Delhi,130.3
2018-06-02,Delhi,118.3
2018-06-03,Delhi,111.8
2018-06-04,Delhi,127.8
2018-06-05,Delhi,134.1
2018-06-06,Delhi,129.5
2018-06-07,Delhi,131.0
2018-06-08,Delhi,137.4
2018-06-09,Delhi,122.1
2018-06-10,Delhi,110.4
2018-06-11,Delhi,126.4
2018-06-12,Delhi,135.5
2018-06-13,Delhi,137.9
2018-06-14,Delhi,134.9
2018-06-15,Delhi,132.4
2018-06-16,Delhi,124.7
2018-06-17,Delhi,113.1
2018-06-18,Delhi,117.8
2018-06-19,Delhi,118.7
2018-06-20,Delhi,126.6
2018-06-21,Delhi,132.5
2018-06-22,Delhi,135.2
2018-06-23,Delhi,133.0
2018-06-24,Delhi,126.1
2018-06-25,Delhi,136.3
2018-06-26,Delhi,130.4
2018-06-27,Delhi,122.2
2018-06-28,Delhi,114.3
2018-06-29,Delhi,114.9
2018-06-30,Delhi,113.1
2018-07-01,Delhi,113.2
2018-07-02,Delhi,119.9
2018-07-03,Delhi,117.3
2018-07-04,Delhi,120.3
2018-07-05,Delhi,122.0
2018-07-06,Delhi,123.9
2018-07-07,Delhi,124.7
2018-07-08,Delhi,123.3
2018-07-09,Delhi,139.0
2018-07-10,Delhi,139.7
2018-07-11,Delhi,135.5
2018-07-12,Delhi,130.9
2018-07-13,Delhi,120.7
2018-07-14,Delhi,109.4
2018-07-15,Delhi,109.5
2018-07-16,Delhi,119.2
2018-07-17,Delhi,122.9
2018-07-18,Delhi,127.9
2018-07-19,Delhi,128.6
2018-07-20,Delhi,123.0
2018-07-21,Delhi,112.9
2018-07-22,Delhi,101.3
2018-07-23,Delhi,112.5
2018-07-24,Delhi,120.2
2018-07-25,Delhi,118.1
2018-07-26,Delhi,104.9
2018-07-27,Delhi,100.0
2018-07-28,Delhi,95.1
2018-07-29,Delhi,94.6
2018-07-30,Delhi,108.6
2018-07-31,Delhi,113.6
2018-08-01,Delhi,112.6
2018-08-02,Delhi,118.1
2018-08-03,Delhi,117.2
2018-08-04,Delhi,115.5
2018-08-05,Delhi,109.6
2018-08-06,Delhi,105.7
2018-08-07,Delhi,105.0
2018-08-08,Delhi,109.9
2018-08-09,Delhi,116.9
2018-08-10,Delhi,120.7
2018-08-11,Delhi,117.6
2018-08-12,Delhi,110.4
2018-08-13,Delhi,114.9
2018-08-14,Delhi,117.3
2018-08-15,Delhi,102.7
2018-08-16,Delhi,116.6
2018-08-17,Delhi,121.0
2018-08-23,Delhi,113.4
2018-08-24,Delhi,111.9
2018-08-25,Delhi,107.6
2018-08-26,Delhi,98.0
2018-08-27,Delhi,111.7
2018-08-28,Delhi,107.6
2018-08-29,Delhi,106.4
2018-08-30,Delhi,111.0
2018-08-31,Delhi,116.4
2018-09-01,Delhi,104.0
2018-09-02,Delhi,91.0
2018-09-03,Delhi,87.3
2018-09-04,Delhi,94.1
2018-09-05,Delhi,95.4
2018-09-06,Delhi,100.4
2018-09-07,Delhi,98.6
2018-09-08,Delhi,92.9
2018-09-09,Delhi,88.0
2018-09-10,Delhi,98.1
2018-09-11,Delhi,104.2
2018-09-12,Delhi,107.4
2018-09-13,Delhi,106.5
2018-09-14,Delhi,106.9
2018-09-15,Delhi,103.2
2018-09-16,Delhi,98.4
2018-09-17,Delhi,106.1
2018-09-18,Delhi,107.5
2018-09-19,Delhi,108.6
2018-09-20,Delhi,108.9
2018-09-21,Delhi,104.2
2018-09-22,Delhi,91.8
2018-09-23,Delhi,83.9
2018-09-24,Delhi,86.0
2018-09-25,Delhi,81.0
2018-09-26,Delhi,83.6
2018-09-27,Delhi,88.4
2018-09-28,Delhi,93.3
2018-09-29,Delhi,93.2
2018-09-30,Delhi,89.1
2018-10-01,Delhi,94.4
2018-10-02,Delhi,83.7
2018-10-03,Delhi,95.7
2018-10-04,Delhi,98.7
2018-10-05,Delhi,97.3
2018-10-06,Delhi,91.9
2018-10-07,Delhi,84.9
2018-10-08,Delhi,91.5
2018-10-09,Delhi,92.3
2018-10-10,Delhi,94.3
2018-10-11,Delhi,88.3
2018-10-12,Delhi,81.9
2018-10-13,Delhi,75.3
2018-10-14,Delhi,70.7
2018-10-15,Delhi,75.1
2018-10-16,Delhi,79.6
2018-10-17,Delhi,80.9
2018-10-18,Delhi,80.4
2018-10-19,Delhi,69.6
2018-10-20,Delhi,71.4
2018-10-21,Delhi,66.4
2018-10-22,Delhi,72.8
2018-10-23,Delhi,72.7
2018-10-24,Delhi,73.8
2018-10-25,Delhi,73.5
2018-10-26,Delhi,73.2
2018-10-27,Delhi,68.9
2018-10-28,Delhi,64.4
2018-10-29,Delhi,69.7
2018-10-30,Delhi,71.8
2018-10-31,Delhi,71.0
2018-11-01,Delhi,71.3
2018-11-02,Delhi,71.7
2018-11-03,Delhi,68.5
2018-11-04,Delhi,64.6
2018-11-05,Delhi,65.4
2018-11-06,Delhi,63.0
2018-11-07,Delhi,53.9
2018-11-08,Delhi,50.4
2018-11-09,Delhi,55.3
2018-11-10,Delhi,57.3
2018-11-11,Delhi,55.5
2018-11-12,Delhi,61.3
2018-11-13,Delhi,59.7
2018-11-14,Delhi,61.8
2018-11-15,Delhi,62.5
2018-11-16,Delhi,62.9
2018-11-17,Delhi,60.0
2018-11-18,Delhi,57.3
2018-11-19,Delhi,61.0
2018-11-20,Delhi,61.7
2018-11-21,Delhi,61.3
2018-11-22,Delhi,62.1
2018-11-23,Delhi,61.6
2018-11-24,Delhi,58.4
2018-11-25,Delhi,58.3
2018-11-27,Delhi,62.0
2018-11-28,Delhi,62.5
2018-11-29,Delhi,62.3
2018-11-30,Delhi,64.2
2018-12-01,Delhi,59.8
2018-12-02,Delhi,56.8
2018-12-03,Delhi,61.6
2018-12-04,Delhi,62.8
2018-12-05,Delhi,63.8
2018-12-06,Delhi,64.4
2018-12-07,Delhi,63.5
2018-12-08,Delhi,61.9
2018-12-09,Delhi,59.3
2018-12-10,Delhi,62.0
2018-12-11,Delhi,63.8
2018-12-12,Delhi,64.0
2018-12-13,Delhi,64.5
2018-12-14,Delhi,65.3
2018-12-15,Delhi,61.6
2018-12-16,Delhi,60.2
2018-12-17,Delhi,64.8
2018-12-18,Delhi,65.0
2018-12-19,Delhi,67.3
2018-12-20,Delhi,67.0
2018-12-21,Delhi,69.0
2018-12-22,Delhi,65.5
2018-12-23,Delhi,63.3
2018-12-24,Delhi,67.2
2018-12-25,Delhi,64.8
2018-12-26,Delhi,64.6
2018-12-27,Delhi,69.6
2018-12-28,Delhi,73.2
2018-12-29,Delhi,69.3
2018-12-30,Delhi,66.5
2018-12-31,Delhi,69.0
2019-01-01,Delhi,69.6
2019-01-02,Delhi,69.0
2019-01-03,Delhi,68.3
2019-01-04,Delhi,73.9
2019-01-05,Delhi,68.2
2019-01-06,Delhi,64.9
2019-01-07,Delhi,71.0
2019-01-08,Delhi,68.7
2019-01-09,Delhi,71.1
2019-01-10,Delhi,71.0
2019-01-11,Delhi,71.4
2019-01-12,Delhi,67.7
2019-01-13,Delhi,65.4
2019-01-14,Delhi,68.9
2019-01-15,Delhi,72.2
2019-01-16,Delhi,72.3
2019-01-17,Delhi,72.2
2019-01-18,Delhi,73.9
2019-01-19,Delhi,66.2
2019-01-20,Delhi,64.6
2019-01-21,Delhi,67.9
2019-01-22,Delhi,67.7
2019-01-23,Delhi,70.8
2019-01-24,Delhi,70.4
2019-01-25,Delhi,72.5
2019-01-26,Delhi,58.6
2019-01-27,Delhi,63.7
2019-01-28,Delhi,71.8
2019-01-29,Delhi,71.7
2019-01-30,Delhi,72.7
2019-01-31,Delhi,71.6
2019-02-01,Delhi,71.3
2019-02-02,Delhi,69.2
2019-02-03,Delhi,67.0
2019-02-04,Delhi,69.1
2019-02-05,Delhi,69.4
2019-02-06,Delhi,69.1
2019-02-07,Delhi,68.7
2019-02-08,Delhi,70.0
2019-02-09,Delhi,65.8
2019-02-10,Delhi,63.1
2019-02-11,Delhi,66.8
2019-02-12,Delhi,67.1
2019-02-13,Delhi,66.5
2019-02-14,Delhi,67.0
2019-02-15,Delhi,68.5
2019-02-16,Delhi,64.9
2019-02-17,Delhi,61.6
2019-02-18,Delhi,64.2
2019-02-19,Delhi,65.0
2019-02-20,Delhi,65.3
2019-02-21,Delhi,65.0
2019-02-22,Delhi,65.6
2019-02-23,Delhi,61.1
2019-02-24,Delhi,59.2
2019-02-25,Delhi,61.4
2019-02-27,Delhi,66.1
2019-02-28,Delhi,66.1
2019-03-01,Delhi,65.4
2019-03-02,Delhi,63.0
2019-03-03,Delhi,60.2
2019-03-04,Delhi,62.0
2019-03-05,Delhi,63.2
2019-03-06,Delhi,63.8
2019-03-07,Delhi,63.3
2019-03-08,Delhi,64.0
2019-03-09,Delhi,59.8
2019-03-10,Delhi,58.1
2019-03-11,Delhi,61.2
2019-03-12,Delhi,61.4
2019-03-13,Delhi,62.2
2019-03-14,Delhi,61.4
2019-03-15,Delhi,64.2
2019-03-16,Delhi,59.4
2019-03-17,Delhi,57.5
2019-03-18,Delhi,61.6
2019-03-19,Delhi,61.7
2019-03-20,Delhi,60.1
2019-03-21,Delhi,46.1
2019-03-22,Delhi,54.4
2019-03-23,Delhi,57.9
2019-03-24,Delhi,58.2
2019-03-25,Delhi,61.7
2019-03-26,Delhi,64.3
2019-03-27,Delhi,65.9
2019-03-28,Delhi,67.4
2019-03-29,Delhi,71.8
2019-03-30,Delhi,73.9
2019-03-31,Delhi,69.1
2019-04-01,Delhi,72.0
2019-04-02,Delhi,75.0
2019-04-03,Delhi,77.3
2019-04-04,Delhi,81.3
2019-04-05,Delhi,85.6
2019-04-06,Delhi,83.9
2019-04-07,Delhi,83.6
2019-04-08,Delhi,85.6
2019-04-09,Delhi,86.9
2019-04-10,Delhi,91.0
2019-04-11,Delhi,94.4
2019-04-12,Delhi,94.8
2019-04-13,Delhi,90.0
2019-04-14,Delhi,85.5
2019-04-15,Delhi,97.2
2019-04-16,Delhi,89.2
2019-04-17,Delhi,73.7
2019-04-18,Delhi,74.4
2019-04-19,Delhi,75.2
2019-04-20,Delhi,78.7
2019-04-21,Delhi,79.2
2019-04-22,Delhi,91.9
2019-04-23,Delhi,99.3
2019-04-24,Delhi,106.7
2019-04-25,Delhi,111.4
2019-04-26,Delhi,109.7
2019-04-27,Delhi,103.2
2019-04-28,Delhi,98.7
2019-04-29,Delhi,109.3
2019-04-30,Delhi,111.9
2019-05-01,Delhi,114.2
2019-05-02,Delhi,112.7
2019-05-03,Delhi,105.0
2019-05-04,Delhi,100.5
2019-05-05,Delhi,96.4
2019-05-06,Delhi,106.7
2019-05-07,Delhi,110.7
2019-05-08,Delhi,114.5
2019-05-09,Delhi,117.1
2019-05-10,Delhi,117.5
2019-05-11,Delhi,110.5
2019-05-12,Delhi,99.6
2019-05-13,Delhi,110.5
2019-05-14,Delhi,106.0
2019-05-15,Delhi,102.7
2019-05-16,Delhi,101.8
2019-05-17,Delhi,100.9
2019-05-18,Delhi,88.4
2019-05-19,Delhi,89.8
2019-05-20,Delhi,102.8
2019-05-21,Delhi,110.8
2019-05-22,Delhi,114.0
2019-05-23,Delhi,114.5
2019-05-24,Delhi,105.5
2019-05-25,Delhi,109.2
2019-05-26,Delhi,99.9
2019-05-27,Delhi,111.8
2019-05-28,Delhi,114.9
2019-05-29,Delhi,121.6
2019-05-30,Delhi,128.1
2019-05-31,Delhi,131.6
2019-06-01,Delhi,132.2
2019-06-02,Delhi,132.7
2019-06-03,Delhi,135.5
2019-06-04,Delhi,131.8
2019-06-05,Delhi,131.2
2019-06-06,Delhi,134.4
2019-06-07,Delhi,129.2
2019-06-08,Delhi,129.0
2019-06-09,Delhi,123.8
2019-06-11,Delhi,139.1
2019-06-12,Delhi,135.2
2019-06-13,Delhi,136.1
2019-06-14,Delhi,134.7
2019-06-15,Delhi,130.7
2019-06-16,Delhi,117.9
2019-06-17,Delhi,114.8
2019-06-18,Delhi,99.3
2019-06-19,Delhi,106.4
2019-06-20,Delhi,112.0
2019-06-21,Delhi,122.7
2019-06-22,Delhi,118.5
2019-06-23,Delhi,121.0
2019-06-24,Delhi,123.2
2019-06-25,Delhi,126.1
2019-06-26,Delhi,135.1
2019-06-27,Delhi,135.2
2019-06-28,Delhi,133.5
2019-06-29,Delhi,136.7
2019-06-30,Delhi,136.0
2019-07-01,Delhi,145.2
2019-07-02,Delhi,147.1
2019-07-03,Delhi,145.3
2019-07-04,Delhi,139.2
2019-07-05,Delhi,126.4
2019-07-06,Delhi,122.3
2019-07-07,Delhi,119.6
2019-07-08,Delhi,130.2
2019-07-09,Delhi,113.4
2019-07-10,Delhi,127.8
2019-07-11,Delhi,135.5
2019-07-12,Delhi,137.8
2019-07-13,Delhi,132.5
2019-07-14,Delhi,125.5
2019-07-15,Delhi,118.5
2019-07-16,Delhi,108.0
2019-07-17,Delhi,91.6
2019-07-18,Delhi,100.6
2019-07-19,Delhi,108.6
2019-07-20,Delhi,111.1
2019-07-21,Delhi,105.6
2019-07-22,Delhi,116.6
2019-07-23,Delhi,129.0
2019-07-24,Delhi,130.4
2019-07-25,Delhi,115.2
2019-07-26,Delhi,109.3
2019-07-27,Delhi,100.7
2019-07-28,Delhi,98.9
2019-07-29,Delhi,111.8
2019-07-30,Delhi,115.6
2019-07-31,Delhi,117.9
2019-08-01,Delhi,121.9
2019-08-02,Delhi,121.7
2019-08-03,Delhi,112.2
2019-08-04,Delhi,108.0
2019-08-05,Delhi,121.6
2019-08-06,Delhi,111.8
2019-08-07,Delhi,110.4
2019-08-08,Delhi,121.3
2019-08-09,Delhi,119.7
2019-08-10,Delhi,112.4
2019-08-11,Delhi,111.8
2019-08-12,Delhi,115.5
2019-08-13,Delhi,117.8
2019-08-14,Delhi,113.9
2019-08-15,Delhi,98.7
2019-08-16,Delhi,107.7
2019-08-17,Delhi,99.2
2019-08-18,Delhi,89.1
2019-08-19,Delhi,103.8
2019-08-20,Delhi,110.9
2019-08-21,Delhi,117.8
2019-08-22,Delhi,115.7
2019-08-23,Delhi,117.0
2019-08-24,Delhi,110.1
2019-08-25,Delhi,102.1
2019-08-26,Delhi,111.7
2019-08-27,Delhi,121.6
2019-08-28,Delhi,128.0
2019-08-29,Delhi,132.7
2019-08-30,Delhi,132.6
2019-08-31,Delhi,129.7
2019-09-01,Delhi,113.9
2019-09-02,Delhi,122.8
2019-09-03,Delhi,129.2
2019-09-04,Delhi,130.3
2019-09-05,Delhi,128.7
2019-09-06,Delhi,128.5
2019-09-07,Delhi,122.2
2019-09-08,Delhi,116.7
2019-09-09,Delhi,128.5
2019-09-10,Delhi,126.9
2019-09-11,Delhi,134.9
2019-09-12,Delhi,137.2
2019-09-13,Delhi,132.6
2019-09-14,Delhi,125.3
2019-09-15,Delhi,116.2
2019-09-16,Delhi,124.6
2019-09-17,Delhi,125.1
2019-09-18,Delhi,121.0
2019-09-19,Delhi,113.9
2019-09-20,Delhi,113.4
2019-09-21,Delhi,108.1
2019-09-22,Delhi,94.0
2019-09-23,Delhi,98.5
2019-09-24,Delhi,99.3
2019-09-25,Delhi,102.4
2019-09-26,Delhi,102.6
2019-09-27,Delhi,100.9
2019-09-28,Delhi,94.6
2019-09-29,Delhi,84.7
2019-09-30,Delhi,89.2
2019-10-01,Delhi,92.8
2019-10-02,Delhi,79.5
2019-10-03,Delhi,92.6
2019-10-04,Delhi,89.4
2019-10-05,Delhi,82.2
2019-10-06,Delhi,77.8
2019-10-07,Delhi,82.5
2019-10-08,Delhi,73.1
2019-10-09,Delhi,82.8
2019-10-10,Delhi,83.2
2019-10-11,Delhi,84.9
2019-10-12,Delhi,82.5
2019-10-13,Delhi,80.2
2019-10-14,Delhi,85.8
2019-10-15,Delhi,86.0
2019-10-16,Delhi,88.3
2019-10-17,Delhi,87.9
2019-10-18,Delhi,86.4
2019-10-19,Delhi,80.7
2019-10-20,Delhi,75.3
2019-10-21,Delhi,78.4
2019-10-23,Delhi,74.2
2019-10-24,Delhi,75.9
2019-10-25,Delhi,76.0
2019-10-26,Delhi,69.1
2019-10-27,Delhi,60.8
2019-10-28,Delhi,60.3
2019-10-29,Delhi,63.2
2019-10-30,Delhi,68.4
2019-10-31,Delhi,67.6
2019-11-01,Delhi,69.0
2019-11-02,Delhi,64.8
2019-11-03,Delhi,61.2
2019-11-04,Delhi,66.3
2019-11-05,Delhi,66.4
2019-11-06,Delhi,67.6
2019-11-07,Delhi,65.5
2019-11-08,Delhi,64.9
2019-11-09,Delhi,61.4
2019-11-10,Delhi,59.6
2019-11-11,Delhi,63.2
2019-11-12,Delhi,59.9
2019-11-13,Delhi,62.0
2019-11-14,Delhi,63.2
2019-11-15,Delhi,60.6
2019-11-16,Delhi,60.4
2019-11-17,Delhi,58.5
2019-11-18,Delhi,61.5
2019-11-19,Delhi,62.6
2019-11-20,Delhi,63.6
2019-11-21,Delhi,63.4
2019-11-22,Delhi,64.0
2019-11-23,Delhi,60.4
2019-11-24,Delhi,58.0
2019-11-25,Delhi,62.5
2019-11-26,Delhi,63.5
2019-11-27,Delhi,62.6
2019-11-28,Delhi,62.4
2019-11-29,Delhi,63.5
2019-11-30,Delhi,60.4
2019-12-01,Delhi,57.2
2019-12-02,Delhi,60.8
2019-12-03,Delhi,62.5
2019-12-04,Delhi,62.6
2019-12-05,Delhi,63.5
2019-12-06,Delhi,65.0
2019-12-07,Delhi,62.0
2019-12-08,Delhi,59.3
2019-12-09,Delhi,62.8
2019-12-10,Delhi,62.9
2019-12-11,Delhi,65.4
2019-12-12,Delhi,64.8
2019-12-13,Delhi,66.8
2019-12-14,Delhi,63.8
2019-12-15,Delhi,62.0
2019-12-16,Delhi,67.6
2019-12-17,Delhi,70.2
2019-12-18,Delhi,70.2
2019-12-19,Delhi,73.2
2019-12-20,Delhi,74.8
2019-12-21,Delhi,70.7
2019-12-22,Delhi,70.0
2019-12-23,Delhi,74.2
2019-12-24,Delhi,76.9
2019-12-25,Delhi,76.9
2019-12-26,Delhi,79.2
2019-12-27,Delhi,82.0
2019-12-28,Delhi,80.4
2019-12-29,Delhi,78.0
2019-12-30,Delhi,85.8
2019-12-31,Delhi,85.5
2020-01-01,Delhi,83.5
2020-01-02,Delhi,79.2
2020-01-03,Delhi,76.6
2020-01-04,Delhi,71.1
2020-01-05,Delhi,69.0
2020-01-06,Delhi,73.8
2020-01-07,Delhi,74.5
2020-01-08,Delhi,74.7
2020-01-09,Delhi,77.5
2020-01-10,Delhi,79.7
2020-01-11,Delhi,72.7
2020-01-12,Delhi,69.3
2020-01-13,Delhi,74.9
2020-01-14,Delhi,74.9
2020-01-15,Delhi,75.4
2020-01-16,Delhi,76.4
2020-01-17,Delhi,77.3
2020-01-18,Delhi,73.3
2020-01-19,Delhi,71.7
2020-01-20,Delhi,77.7
2020-01-21,Delhi,75.9
2020-01-22,Delhi,76.6
2020-01-23,Delhi,75.0
2020-01-24,Delhi,76.0
2020-01-25,Delhi,71.4
2020-01-26,Delhi,60.3
2020-01-27,Delhi,69.0
2020-01-28,Delhi,72.1
2020-01-29,Delhi,71.8
2020-01-30,Delhi,71.1
2020-01-31,Delhi,73.0
2020-02-01,Delhi,68.0
2020-02-02,Delhi,67.3
2020-02-03,Delhi,70.7
2020-02-04,Delhi,69.8
2020-02-05,Delhi,71.7
2020-02-06,Delhi,70.7
2020-02-07,Delhi,73.4
2020-02-08,Delhi,62.0
2020-02-09,Delhi,72.1
2020-02-10,Delhi,68.5
2020-02-11,Delhi,69.5
2020-02-12,Delhi,68.8
2020-02-13,Delhi,66.8
2020-02-14,Delhi,66.8
2020-02-15,Delhi,62.6
2020-02-16,Delhi,61.1
2020-02-17,Delhi,62.6
2020-02-18,Delhi,64.0
2020-02-19,Delhi,65.1
2020-02-20,Delhi,63.6
2020-02-21,Delhi,64.3
2020-02-22,Delhi,60.7
2020-02-23,Delhi,59.4
2020-02-24,Delhi,63.9
2020-02-25,Delhi,75.0
2020-02-26,Delhi,63.8
2020-02-27,Delhi,62.5
2020-02-28,Delhi,63.8
2020-02-29,Delhi,60.3
2020-03-01,Delhi,57.9
2020-03-02,Delhi,61.5
2020-03-03,Delhi,62.8
2020-03-04,Delhi,63.9
2020-03-05,Delhi,62.9
2020-03-06,Delhi,64.4
2020-03-07,Delhi,59.9
2020-03-08,Delhi,58.2
2020-03-09,Delhi,58.0
2020-03-10,Delhi,45.6
2020-03-11,Delhi,53.3
2020-03-12,Delhi,58.8
2020-03-13,Delhi,61.1
2020-03-14,Delhi,58.3
2020-03-15,Delhi,54.9
2020-03-16,Delhi,59.2
2020-03-17,Delhi,60.2
2020-03-18,Delhi,60.7
2020-03-19,Delhi,60.6
2020-03-20,Delhi,63.4
2020-03-21,Delhi,59.1
2020-03-22,Delhi,46.1
2020-03-23,Delhi,48.7
2020-03-24,Delhi,46.0
2020-03-25,Delhi,46.1
2020-03-26,Delhi,44.1
2020-03-27,Delhi,44.4
2020-03-28,Delhi,42.4
2020-03-29,Delhi,41.8
2020-03-30,Delhi,43.1
2020-03-31,Delhi,42.9
2020-04-01,Delhi,44.9
2020-04-02,Delhi,43.8
2020-04-03,Delhi,43.5
2020-04-04,Delhi,44.1
2020-04-05,Delhi,44.3
2020-04-06,Delhi,45.8
2020-04-07,Delhi,47.6
2020-04-08,Delhi,46.1
2020-04-09,Delhi,47.5
2020-04-10,Delhi,48.4
2020-04-11,Delhi,50.1
2020-04-12,Delhi,52.4
2020-04-13,Delhi,56.4
2020-04-14,Delhi,60.8
2020-04-15,Delhi,62.8
2020-04-16,Delhi,63.0
2020-04-17,Delhi,65.2
2020-04-18,Delhi,62.1
2020-04-19,Delhi,57.8
2020-04-20,Delhi,59.9
2020-04-21,Delhi,56.8
2020-04-22,Delhi,58.6
2020-04-23,Delhi,59.9
2020-04-24,Delhi,59.5
2020-04-25,Delhi,62.2
2020-04-27,Delhi,51.2
2020-04-28,Delhi,58.4
2020-04-29,Delhi,63.0
2020-04-30,Delhi,66.1
2020-05-01,Delhi,69.6
2020-05-02,Delhi,68.3
2020-05-03,Delhi,64.8
2020-05-04,Delhi,61.2
2020-05-05,Delhi,65.8
2020-05-06,Delhi,68.5
2020-05-07,Delhi,65.7
2020-05-08,Delhi,71.8
2020-05-09,Delhi,75.0
2020-05-10,Delhi,69.4
2020-05-11,Delhi,67.7
2020-05-13,Delhi,73.1
2020-05-14,Delhi,72.2
2020-05-15,Delhi,72.0
2020-05-16,Delhi,73.3
2020-05-17,Delhi,75.7
2020-05-18,Delhi,78.7
2020-05-19,Delhi,81.3
2020-05-20,Delhi,82.3
2020-05-21,Delhi,84.8
2020-05-22,Delhi,91.7
2020-05-23,Delhi,95.2
2020-05-24,Delhi,98.0
2020-05-25,Delhi,101.5
2020-05-26,Delhi,106.9
2020-05-27,Delhi,110.4
2020-05-28,Delhi,105.6
2020-05-29,Delhi,88.4
2020-05-30,Delhi,81.8
2020-05-31,Delhi,73.3
2020-06-01,Delhi,74.6
2020-06-02,Delhi,81.1
2020-06-03,Delhi,85.7
2020-06-04,Delhi,85.1
2020-06-05,Delhi,81.0
2020-06-06,Delhi,80.2
2020-06-07,Delhi,79.8
2020-06-08,Delhi,88.0
2020-06-09,Delhi,97.5
2020-06-10,Delhi,103.8
2020-06-11,Delhi,107.4
2020-06-12,Delhi,113.1
2020-06-13,Delhi,103.9
2020-06-14,Delhi,101.8
2020-06-15,Delhi,111.7
2020-06-16,Delhi,116.7
2020-06-17,Delhi,120.2
2020-06-18,Delhi,120.5
2020-06-19,Delhi,126.0
2020-06-20,Delhi,107.3
2020-06-21,Delhi,97.9
2020-06-22,Delhi,101.9
2020-06-24,Delhi,107.3
2020-06-25,Delhi,106.6
2020-06-26,Delhi,108.4
2020-06-27,Delhi,106.6
2020-06-28,Delhi,112.5
2020-06-29,Delhi,119.8
2020-07-02,Delhi,125.9
2020-07-03,Delhi,128.0
2020-07-04,Delhi,118.5
2020-07-05,Delhi,95.9
2020-07-06,Delhi,104.7
2020-07-07,Delhi,99.9
2020-07-08,Delhi,98.9
2020-07-09,Delhi,107.4
2020-07-10,Delhi,116.1
2020-07-11,Delhi,104.7
2020-07-12,Delhi,96.3
2020-07-13,Delhi,97.8
2020-07-14,Delhi,115.6
2020-07-15,Delhi,118.6
2020-07-16,Delhi,116.0
2020-07-17,Delhi,117.8
2020-07-18,Delhi,113.7
2020-07-19,Delhi,101.8
2020-07-20,Delhi,99.7
2020-07-21,Delhi,88.6
2020-07-22,Delhi,84.8
2020-07-23,Delhi,88.2
2020-07-24,Delhi,96.4
2020-07-25,Delhi,96.3
2020-07-26,Delhi,99.2
2020-07-27,Delhi,112.7
2020-07-28,Delhi,117.5
2020-07-29,Delhi,111.9
2020-07-30,Delhi,101.7
2020-07-31,Delhi,105.7
2020-08-01,Delhi,98.5
2020-08-06,Delhi,111.7
2020-08-07,Delhi,113.3
2020-08-08,Delhi,113.7
2020-08-09,Delhi,107.3
2020-08-10,Delhi,112.0
2020-08-13,Delhi,99.0
2020-08-14,Delhi,97.5
2020-08-15,Delhi,89.4
2020-08-16,Delhi,99.2
2020-08-17,Delhi,108.5
2020-08-18,Delhi,108.0
2020-08-19,Delhi,95.5
2020-08-21,Delhi,90.0
2020-08-22,Delhi,91.6
2020-08-23,Delhi,91.4
2020-08-30,Delhi,90.6
2020-08-31,Delhi,93.3
2020-09-01,Delhi,97.5
2020-09-05,Delhi,104.4
2020-09-06,Delhi,96.3
2020-09-07,Delhi,104.2
2020-09-08,Delhi,105.9
2020-09-09,Delhi,113.1
2020-09-10,Delhi,114.3
2020-09-15,Delhi,120.5
2020-09-16,Delhi,123.9
2020-09-24,Delhi,119.3
2020-09-25,Delhi,116.6
2020-09-26,Delhi,106.0
2020-09-29,Delhi,105.4
2020-09-30,Delhi,102.4
2020-10-01,Delhi,100.6
2020-10-03,Delhi,91.9
2020-10-04,Delhi,85.3
2020-10-05,Delhi,90.3
2020-10-06,Delhi,89.1
2020-10-07,Delhi,90.8
2020-10-09,Delhi,89.4
